Name,Measure,Measure Info,Geo Place Name,Time Period,Start_Date,Data Value
Nitrogen dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Annual Average 2011,12/01/2010,20.59
Nitrogen dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Annual Average 2020,01/01/2020,16.48
Nitrogen dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Winter 2018-19,12/01/2018,18.66
Nitrogen dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Summer 2014,06/01/2014,13.55
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Summer 2014,06/01/2014,17.27
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Winter 2018-19,12/01/2018,26.69
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint,Annual Average 2020,01/01/2020,19.63
Nitrogen dioxide (NO2),Mean,ppb,Kingsbridge - Riverdale,Annual Average 2011,12/01/2010,20.79
Nitrogen dioxide (NO2),Mean,ppb,Southern SI,Annual Average 2011,12/01/2010,14.86
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Winter 2014-15,12/01/2014,26.39
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Summer 2009,06/01/2009,22.28
Nitrogen dioxide (NO2),Mean,ppb,Fordham - Bronx Pk,Annual Average 2021,01/01/2021,16.03
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Winter 2014-15,12/01/2014,25.56
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Summer 2018,06/01/2018,14.02
Nitrogen dioxide (NO2),Mean,ppb,Bedford Stuyvesant - Crown Heights,Summer 2017,06/01/2017,15.17
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Winter 2011-12,12/01/2011,24.12
Nitrogen dioxide (NO2),Mean,ppb,Clinton and Chelsea (CD4),Annual Average 2021,01/01/2021,22.28
Nitrogen dioxide (NO2),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2021,01/01/2021,22.13
Nitrogen dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Winter 2010-11,12/01/2010,30.22
Nitrogen dioxide (NO2),Mean,ppb,Southern SI,Winter 2009-10,12/01/2009,17.87
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Winter 2016-17,12/01/2016,24.33
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Summer 2020,06/01/2020,11.77
Nitrogen dioxide (NO2),Mean,ppb,Fordham - Bronx Pk,Winter 2011-12,12/01/2011,23.32
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Summer 2017,06/01/2017,13.95
Nitrogen dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Summer 2009,06/01/2009,23.88
Nitrogen dioxide (NO2),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2015,01/01/2015,29.29
Nitrogen dioxide (NO2),Mean,ppb,Stuyvesant Town and Turtle Bay (CD6),Annual Average 2020,01/01/2020,22.65
Nitrogen dioxide (NO2),Mean,ppb,Riverdale and Fieldston (CD8),Annual Average 2020,01/01/2020,15.83
Nitrogen dioxide (NO2),Mean,ppb,Sunset Park,Annual Average 2020,01/01/2020,16.77
Nitrogen dioxide (NO2),Mean,ppb,Fordham - Bronx Pk,Annual Average 2020,01/01/2020,16.98
Nitrogen dioxide (NO2),Mean,ppb,Crotona -Tremont,Annual Average 2020,01/01/2020,18.5
Nitrogen dioxide (NO2),Mean,ppb,Flushing - Clearview,Annual Average 2020,01/01/2020,15.59
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side,Summer 2014,06/01/2014,23.49
Nitrogen dioxide (NO2),Mean,ppb,Southern SI,Winter 2010-11,12/01/2010,21.82
Nitrogen dioxide (NO2),Mean,ppb,Clinton and Chelsea (CD4),Summer 2017,06/01/2017,23.8
Nitrogen dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Winter 2009-10,12/01/2009,26.34
Nitrogen dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Winter 2011-12,12/01/2011,25.3
Nitrogen dioxide (NO2),Mean,ppb,Belmont and East Tremont (CD6),Summer 2020,06/01/2020,14.19
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Winter 2010-11,12/01/2010,32.92
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Summer 2009,06/01/2009,26.42
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Annual Average 2021,01/01/2021,18.28
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Annual Average 2009,12/01/2008,25.14
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Annual Average 2011,12/01/2010,23.56
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Annual Average 2015,01/01/2015,19.72
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Annual Average 2020,01/01/2020,16.07
Nitrogen dioxide (NO2),Mean,ppb,Downtown - Heights - Slope,Annual Average 2021,01/01/2021,18.78
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Summer 2009,06/01/2009,19.35
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Winter 2010-11,12/01/2010,29.4
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Annual Average 2013,12/01/2012,19.03
Nitrogen dioxide (NO2),Mean,ppb,Fordham and University Heights (CD5),Annual Average 2017,01/01/2017,21.96
Nitrogen dioxide (NO2),Mean,ppb,Midtown (CD5),Annual Average 2021,01/01/2021,25.23
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Winter 2009-10,12/01/2009,28.06
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Summer 2017,06/01/2017,13.75
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Summer 2018,06/01/2018,12.34
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Summer 2020,06/01/2020,10.66
Nitrogen dioxide (NO2),Mean,ppb,Southwest Queens,Summer 2017,06/01/2017,13.34
Nitrogen dioxide (NO2),Mean,ppb,Northeast Bronx,Summer 2017,06/01/2017,14.37
Nitrogen dioxide (NO2),Mean,ppb,Northeast Bronx,Summer 2018,06/01/2018,13.05
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2011-12,12/01/2011,28.09
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Annual Average 2014,12/01/2013,23.86
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Winter 2010-11,12/01/2010,30.47
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Annual Average 2013,12/01/2012,20.57
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Summer 2009,06/01/2009,21.39
Nitrogen dioxide (NO2),Mean,ppb,Southwest Queens,Annual Average 2021,01/01/2021,15.1
Nitrogen dioxide (NO2),Mean,ppb,Fordham and University Heights (CD5),Annual Average 2015,01/01/2015,22.7
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Summer 2014,06/01/2014,14.13
Nitrogen dioxide (NO2),Mean,ppb,Fresh Meadows,Winter 2018-19,12/01/2018,20.31
Nitrogen dioxide (NO2),Mean,ppb,Fordham and University Heights (CD5),Summer 2018,06/01/2018,15.93
Nitrogen dioxide (NO2),Mean,ppb,Chelsea - Clinton,Annual Average 2009,12/01/2008,39.87
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2010-11,12/01/2010,33.16
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Annual Average 2017,01/01/2017,22.64
Nitrogen dioxide (NO2),Mean,ppb,Chelsea - Clinton,Summer 2009,06/01/2009,37.13
Nitrogen dioxide (NO2),Mean,ppb,Chelsea - Clinton,Winter 2014-15,12/01/2014,32.14
Nitrogen dioxide (NO2),Mean,ppb,Hunts Point and Longwood (CD2),Annual Average 2020,01/01/2020,18.77
Nitrogen dioxide (NO2),Mean,ppb,Hunts Point and Longwood (CD2),Annual Average 2009,12/01/2008,26.09
Nitrogen dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Annual Average 2009,12/01/2008,34.83
Nitrogen dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Annual Average 2011,12/01/2010,32.3
Nitrogen dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Winter 2018-19,12/01/2018,27.38
Nitrogen dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Annual Average 2011,12/01/2010,20.48
Nitrogen dioxide (NO2),Mean,ppb,Borough Park,Annual Average 2009,12/01/2008,24.79
Nitrogen dioxide (NO2),Mean,ppb,Borough Park,Annual Average 2011,12/01/2010,23.32
Nitrogen dioxide (NO2),Mean,ppb,High Bridge - Morrisania,Summer 2014,06/01/2014,18.26
Nitrogen dioxide (NO2),Mean,ppb,High Bridge - Morrisania,Annual Average 2015,01/01/2015,22.28
Nitrogen dioxide (NO2),Mean,ppb,High Bridge - Morrisania,Winter 2018-19,12/01/2018,23.89
Nitrogen dioxide (NO2),Mean,ppb,Borough Park,Annual Average 2015,01/01/2015,19.74
Nitrogen dioxide (NO2),Mean,ppb,Borough Park,Winter 2018-19,12/01/2018,21.76
Nitrogen dioxide (NO2),Mean,ppb,Bensonhurst - Bay Ridge,Annual Average 2011,12/01/2010,21.62
Nitrogen dioxide (NO2),Mean,ppb,Bensonhurst - Bay Ridge,Summer 2014,06/01/2014,13.79
Nitrogen dioxide (NO2),Mean,ppb,Coney Island - Sheepshead Bay,Annual Average 2015,01/01/2015,17.08
Nitrogen dioxide (NO2),Mean,ppb,Coney Island - Sheepshead Bay,Winter 2018-19,12/01/2018,18.52
Nitrogen dioxide (NO2),Mean,ppb,Southeast Queens,Annual Average 2015,01/01/2015,17.16
Nitrogen dioxide (NO2),Mean,ppb,Manhattan,Annual Average 2015,01/01/2015,25.18
Nitrogen dioxide (NO2),Mean,ppb,Manhattan,Annual Average 2020,01/01/2020,20.54
Nitrogen dioxide (NO2),Mean,ppb,East Harlem,Winter 2014-15,12/01/2014,26.96
Nitrogen dioxide (NO2),Mean,ppb,Upper West Side,Winter 2010-11,12/01/2010,33.65
Nitrogen dioxide (NO2),Mean,ppb,Upper West Side,Summer 2020,06/01/2020,15.07
Nitrogen dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Summer 2014,06/01/2014,12.52
Nitrogen dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Annual Average 2020,01/01/2020,13.68
Nitrogen dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Winter 2018-19,12/01/2018,19.48
Nitrogen dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Summer 2014,06/01/2014,9.15
Nitrogen dioxide (NO2),Mean,ppb,Mott Haven and Melrose (CD1),Summer 2017,06/01/2017,16.98
Nitrogen dioxide (NO2),Mean,ppb,Mott Haven and Melrose (CD1),Winter 2016-17,12/01/2016,27.5
Nitrogen dioxide (NO2),Mean,ppb,Hunts Point and Longwood (CD2),Winter 2011-12,12/01/2011,24.95
Nitrogen dioxide (NO2),Mean,ppb,Financial District (CD1),Summer 2020,06/01/2020,16.72
Nitrogen dioxide (NO2),Mean,ppb,Financial District (CD1),Summer 2018,06/01/2018,21.99
Nitrogen dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Winter 2011-12,12/01/2011,31.62
Nitrogen dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Winter 2009-10,12/01/2009,33.64
Nitrogen dioxide (NO2),Mean,ppb,Greenwich Village and Soho (CD2),Summer 2018,06/01/2018,21.54
Nitrogen dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Summer 2017,06/01/2017,15.92
Nitrogen dioxide (NO2),Mean,ppb,Woodside and Sunnyside (CD2),Winter 2016-17,12/01/2016,26.54
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Summer 2017,06/01/2017,16.3
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Winter 2016-17,12/01/2016,26.77
Nitrogen dioxide (NO2),Mean,ppb,Southeast Queens,Annual Average 2013,12/01/2012,16.8
Nitrogen dioxide (NO2),Mean,ppb,Southeast Queens,Annual Average 2021,01/01/2021,14.25
Nitrogen dioxide (NO2),Mean,ppb,Manhattan,Summer 2009,06/01/2009,30.87
Nitrogen dioxide (NO2),Mean,ppb,Manhattan,Winter 2014-15,12/01/2014,28.69
Nitrogen dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Annual Average 2014,12/01/2013,17.12
Nitrogen dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Summer 2020,06/01/2020,9.18
Nitrogen dioxide (NO2),Mean,ppb,South Beach and Willowbrook (CD2),Annual Average 2014,12/01/2013,13.98
Nitrogen dioxide (NO2),Mean,ppb,Greenpoint and Williamsburg (CD1),Annual Average 2017,01/01/2017,21.15
Nitrogen dioxide (NO2),Mean,ppb,St. George and Stapleton (CD1),Annual Average 2013,12/01/2012,17.64
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Winter 2009-10,12/01/2009,10.3
Fine particles (PM 2.5),Mean,mcg/m3,Bedford Stuyvesant - Crown Heights,Summer 2020,06/01/2020,6.98
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Annual Average 2014,12/01/2013,9.04
Fine particles (PM 2.5),Mean,mcg/m3,East New York,Winter 2016-17,12/01/2016,8.11
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,11.4
Fine particles (PM 2.5),Mean,mcg/m3,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,8.09
Fine particles (PM 2.5),Mean,mcg/m3,Pelham - Throgs Neck,Winter 2009-10,12/01/2009,10.14
Fine particles (PM 2.5),Mean,mcg/m3,Borough Park,Summer 2009,06/01/2009,10.77
Fine particles (PM 2.5),Mean,mcg/m3,Mott Haven and Melrose (CD1),Winter 2016-17,12/01/2016,8.98
Fine particles (PM 2.5),Mean,mcg/m3,Mott Haven and Melrose (CD1),Summer 2018,06/01/2018,9.41
Fine particles (PM 2.5),Mean,mcg/m3,Woodside and Sunnyside (CD2),Winter 2016-17,12/01/2016,9.36
Fine particles (PM 2.5),Mean,mcg/m3,Financial District (CD1),Summer 2018,06/01/2018,10.11
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Winter 2011-12,12/01/2011,11.18
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Winter 2009-10,12/01/2009,11.47
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village and Soho (CD2),Summer 2018,06/01/2018,10.01
Fine particles (PM 2.5),Mean,mcg/m3,St. George and Stapleton (CD1),Winter 2011-12,12/01/2011,8.39
Fine particles (PM 2.5),Mean,mcg/m3,St. George and Stapleton (CD1),Annual Average 2014,12/01/2013,8.61
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Annual Average 2011,12/01/2010,23.56
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush - Flatbush,Summer 2014,06/01/2014,15.06
Nitrogen dioxide (NO2),Mean,ppb,Canarsie - Flatlands,Summer 2014,06/01/2014,11.12
Nitrogen dioxide (NO2),Mean,ppb,Canarsie - Flatlands,Winter 2018-19,12/01/2018,18.66
Nitrogen dioxide (NO2),Mean,ppb,Southwest Queens,Annual Average 2009,12/01/2008,22.93
Nitrogen dioxide (NO2),Mean,ppb,Southwest Queens,Annual Average 2011,12/01/2010,22.21
Nitrogen dioxide (NO2),Mean,ppb,Southwest Queens,Winter 2018-19,12/01/2018,20.41
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem - Morningside Heights,Winter 2010-11,12/01/2010,33.16
Nitrogen dioxide (NO2),Mean,ppb,Morrisania and Crotona (CD3),Winter 2011-12,12/01/2011,25.6
Nitrogen dioxide (NO2),Mean,ppb,Morrisania and Crotona (CD3),Annual Average 2014,12/01/2013,21.57
Nitrogen dioxide (NO2),Mean,ppb,Morrisania and Crotona (CD3),Summer 2018,06/01/2018,14.92
Nitrogen dioxide (NO2),Mean,ppb,Morrisania and Crotona (CD3),Summer 2020,06/01/2020,13.96
Nitrogen dioxide (NO2),Mean,ppb,Highbridge and Concourse (CD4),Winter 2016-17,12/01/2016,28.05
Nitrogen dioxide (NO2),Mean,ppb,Lower East Side and Chinatown (CD3),Annual Average 2014,12/01/2013,25.72
Nitrogen dioxide (NO2),Mean,ppb,Lower East Side and Chinatown (CD3),Summer 2020,06/01/2020,14.09
Nitrogen dioxide (NO2),Mean,ppb,Southwest Queens,Annual Average 2013,12/01/2012,19.65
Nitrogen dioxide (NO2),Mean,ppb,Jamaica,Summer 2009,06/01/2009,18.49
Nitrogen dioxide (NO2),Mean,ppb,Gramercy Park - Murray Hill,Annual Average 2013,12/01/2012,36.08
Nitrogen dioxide (NO2),Mean,ppb,Gramercy Park - Murray Hill,Winter 2010-11,12/01/2010,42.24
Nitrogen dioxide (NO2),Mean,ppb,Gramercy Park - Murray Hill,Winter 2014-15,12/01/2014,33.9
Nitrogen dioxide (NO2),Mean,ppb,Gramercy Park - Murray Hill,Annual Average 2017,01/01/2017,30.31
Nitrogen dioxide (NO2),Mean,ppb,Greenwich Village - SoHo,Annual Average 2021,01/01/2021,21.3
Nitrogen dioxide (NO2),Mean,ppb,East Flatbush (CD17),Annual Average 2013,12/01/2012,20.69
Nitrogen dioxide (NO2),Mean,ppb,Flatlands and Canarsie (CD18),Summer 2009,06/01/2009,15.52
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2018,06/01/2018,9.85
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2017,06/01/2017,10.79
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2020,06/01/2020,7.95
Fine particles (PM 2.5),Mean,mcg/m3,Downtown - Heights - Slope,Summer 2017,06/01/2017,10.12
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Winter 2011-12,12/01/2011,9.57
Fine particles (PM 2.5),Mean,mcg/m3,West Queens,Summer 2018,06/01/2018,8.89
Fine particles (PM 2.5),Mean,mcg/m3,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,7.91
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Winter 2011-12,12/01/2011,8.94
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Winter 2016-17,12/01/2016,8.14
Fine particles (PM 2.5),Mean,mcg/m3,Northeast Bronx,Summer 2018,06/01/2018,8.33
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point - Mott Haven,Winter 2010-11,12/01/2010,12.41
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point - Mott Haven,Annual Average 2021,01/01/2021,6.98
Fine particles (PM 2.5),Mean,mcg/m3,Morrisania and Crotona (CD3),Winter 2009-10,12/01/2009,11.65
Fine particles (PM 2.5),Mean,mcg/m3,Morrisania and Crotona (CD3),Winter 2011-12,12/01/2011,10.72
Fine particles (PM 2.5),Mean,mcg/m3,Morrisania and Crotona (CD3),Summer 2018,06/01/2018,8.84
Fine particles (PM 2.5),Mean,mcg/m3,Highbridge and Concourse (CD4),Annual Average 2014,12/01/2013,9.99
Fine particles (PM 2.5),Mean,mcg/m3,Highbridge and Concourse (CD4),Winter 2016-17,12/01/2016,8.66
Fine particles (PM 2.5),Mean,mcg/m3,Highbridge and Concourse (CD4),Summer 2017,06/01/2017,10.22
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Winter 2011-12,12/01/2011,10.32
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Annual Average 2014,12/01/2013,10.31
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Winter 2016-17,12/01/2016,8.55
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Summer 2020,06/01/2020,7.93
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Winter 2009-10,12/01/2009,9.89
Fine particles (PM 2.5),Mean,mcg/m3,Elmhurst and Corona (CD4),Summer 2018,06/01/2018,8.53
Fine particles (PM 2.5),Mean,mcg/m3,Morrisania and Crotona (CD3),Summer 2009,06/01/2009,11.02
Fine particles (PM 2.5),Mean,mcg/m3,Morrisania and Crotona (CD3),Winter 2010-11,12/01/2010,14.29
Fine particles (PM 2.5),Mean,mcg/m3,Lower East Side and Chinatown (CD3),Annual Average 2013,12/01/2012,9.9
Fine particles (PM 2.5),Mean,mcg/m3,Hunts Point - Mott Haven,Summer 2020,06/01/2020,7.52
Fine particles (PM 2.5),Mean,mcg/m3,Bronx,Summer 2020,06/01/2020,7.24
Fine particles (PM 2.5),Mean,mcg/m3,Bronx,Winter 2016-17,12/01/2016,8.3
Fine particles (PM 2.5),Mean,mcg/m3,Brooklyn,Winter 2009-10,12/01/2009,9.97
Fine particles (PM 2.5),Mean,mcg/m3,Brooklyn,Summer 2020,06/01/2020,6.94
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush - Flatbush,Winter 2009-10,12/01/2009,10.26
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush - Flatbush,Annual Average 2014,12/01/2013,8.97
Fine particles (PM 2.5),Mean,mcg/m3,Canarsie - Flatlands,Winter 2016-17,12/01/2016,7.61
Fine particles (PM 2.5),Mean,mcg/m3,Gramercy Park - Murray Hill,Summer 2018,06/01/2018,11.64
Fine particles (PM 2.5),Mean,mcg/m3,Greenwich Village - SoHo,Summer 2017,06/01/2017,10.66
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Winter 2009-10,12/01/2009,10.34
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Winter 2011-12,12/01/2011,9.33
Fine particles (PM 2.5),Mean,mcg/m3,East Flatbush (CD17),Summer 2020,06/01/2020,6.81
Fine particles (PM 2.5),Mean,mcg/m3,Flatlands and Canarsie (CD18),Winter 2009-10,12/01/2009,9.41
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Annual Average 2015,01/01/2015,21.14
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights,Winter 2018-19,12/01/2018,22.24
Nitrogen dioxide (NO2),Mean,ppb,Port Richmond,Annual Average 2020,01/01/2020,14.15
Nitrogen dioxide (NO2),Mean,ppb,Long Island City - Astoria,Annual Average 2015,01/01/2015,21.39
Nitrogen dioxide (NO2),Mean,ppb,Upper East Side (CD8),Summer 2020,06/01/2020,16.39
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem (CD10),Winter 2016-17,12/01/2016,28.69
Nitrogen dioxide (NO2),Mean,ppb,Central Harlem (CD10),Summer 2018,06/01/2018,16.91
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights and Inwood (CD12),Annual Average 2014,12/01/2013,20.6
Nitrogen dioxide (NO2),Mean,ppb,Washington Heights and Inwood (CD12),Summer 2017,06/01/2017,16.22
Nitrogen dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Winter 2011-12,12/01/2011,22.8
Nitrogen dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Summer 2017,06/01/2017,13.52
Nitrogen dioxide (NO2),Mean,ppb,Bay Ridge and Dyker Heights (CD10),Winter 2016-17,12/01/2016,23.91
Nitrogen dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Winter 2011-12,12/01/2011,21.43
Nitrogen dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Winter 2009-10,12/01/2009,22.79
Nitrogen dioxide (NO2),Mean,ppb,Williamsbridge and Baychester (CD12),Annual Average 2014,12/01/2013,18.34
Nitrogen dioxide (NO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Summer 2017,06/01/2017,12.78
Nitrogen dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Annual Average 2014,12/01/2013,18.89
Nitrogen dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Winter 2016-17,12/01/2016,24.97
Nitrogen dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Summer 2009,06/01/2009,17.24
Nitrogen dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Winter 2010-11,12/01/2010,26.39
Nitrogen dioxide (NO2),Mean,ppb,Throgs Neck and Co-op City (CD10),Annual Average 2013,12/01/2012,17.44
Nitrogen dioxide (NO2),Mean,ppb,South Ozone Park and Howard Beach (CD10),Annual Average 2017,01/01/2017,17.42
Nitrogen dioxide (NO2),Mean,ppb,Jamaica and Hollis (CD12),Annual Average 2013,12/01/2012,19.07
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Summer 2017,06/01/2017,8.52
Fine particles (PM 2.5),Mean,mcg/m3,Bensonhurst - Bay Ridge,Summer 2018,06/01/2018,7.83
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Winter 2016-17,12/01/2016,8.62
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Summer 2017,06/01/2017,9.87
Fine particles (PM 2.5),Mean,mcg/m3,Williamsburg - Bushwick,Summer 2018,06/01/2018,9.31
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Summer 2009,06/01/2009,12.17
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Annual Average 2017,01/01/2017,8.98
Fine particles (PM 2.5),Mean,mcg/m3,Greenpoint,Annual Average 2021,01/01/2021,7.67
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Winter 2014-15,12/01/2014,11.07
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Annual Average 2017,01/01/2017,8.87
Fine particles (PM 2.5),Mean,mcg/m3,Central Harlem (CD10),Winter 2014-15,12/01/2014,10.18
Fine particles (PM 2.5),Mean,mcg/m3,Upper East Side (CD8),Summer 2017,06/01/2017,10.42
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Annual Average 2014,12/01/2013,9.46
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Winter 2016-17,12/01/2016,8.17
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Summer 2017,06/01/2017,9.85
Fine particles (PM 2.5),Mean,mcg/m3,Washington Heights and Inwood (CD12),Summer 2020,06/01/2020,7.35
Fine particles (PM 2.5),Mean,mcg/m3,Bay Ridge and Dyker Heights (CD10),Winter 2011-12,12/01/2011,9
Fine particles (PM 2.5),Mean,mcg/m3,Bay Ridge and Dyker Heights (CD10),Winter 2016-17,12/01/2016,7.53
Fine particles (PM 2.5),Mean,mcg/m3,Bay Ridge and Dyker Heights (CD10),Summer 2018,06/01/2018,7.89
Fine particles (PM 2.5),Mean,mcg/m3,Bay Ridge and Dyker Heights (CD10),Summer 2020,06/01/2020,6.79
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Winter 2011-12,12/01/2011,9.12
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Annual Average 2014,12/01/2013,8.92
Fine particles (PM 2.5),Mean,mcg/m3,Throgs Neck and Co-op City (CD10),Winter 2009-10,12/01/2009,9.77
